GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
8600000US12487,12487,ZCTA5 12487,1248,189,83778,13794,75.8,7.6,92126,16043,23.7,7.7,5686,2331,35.1,10.6,17868,3625,3.8,4.8,8389,394,1.6,2.6,610,12,25.2,7.5,21281,8355,826,168,105600,17222,8.2,4.8,N,N,24.8,11.2,N,N,35.8,11.1,N,N,18.9,12.8,N,N,10.9,9.5,N,N,1.3,2.7,N,N,3243,542,33669,5767,98.3,2.2,34001,5824,0.3,0.6,N,N,0.0,0.9,-,**,1.3,2.1,N,N,0.0,0.9,-,**,0.0,0.9,-,**,0.2,0.3,N,N,5.2,4.2,25975,14528,93.2,4.7,34409,6458,38.5,(X),(X),(X),46.9,(X),(X),(X),34.0,(X),(X),(X)
8600000US12489,12489,ZCTA5 12489,206,95,59549,17685,50.0,29.8,63317,30827,21.4,21.0,23950,13584,58.7,28.3,20346,2414,9.2,15.0,30889,12,0.0,13.5,-,**,25.7,17.6,14787,7136,146,63,69733,19689,29.5,26.0,N,N,51.4,31.6,N,N,19.2,22.2,N,N,0.0,18.5,N,N,0.0,18.5,N,N,0.0,18.5,N,N,943,216,14902,3930,62.1,10.0,21406,5012,29.8,8.3,3336,2150,0.3,0.5,N,N,0.0,3.1,-,**,0.0,3.1,-,**,2.5,2.3,8246,8941,5.2,3.0,7124,9843,26.3,11.2,9821,8433,45.5,12.4,24972,5803,41.7,(X),(X),(X),37.7,(X),(X),(X),26.9,(X),(X),(X)
8600000US12490,12490,ZCTA5 12490,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US12491,12491,ZCTA5 12491,798,132,72599,11848,76.8,8.5,73838,14603,31.5,9.4,8178,3362,38.8,9.6,15581,2421,2.1,2.7,17753,8601,3.9,4.1,2042,2171,28.7,9.2,18951,7364,470,89,99439,15255,11.7,6.8,N,N,42.3,13.6,N,N,25.5,12.6,N,N,10.0,7.2,N,N,7.0,6.1,N,N,3.4,5.0,N,N,1799,292,32656,4517,91.3,6.9,33420,5150,0.9,1.4,14188,1363,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,4.4,6.1,25343,5354,3.3,3.4,N,N,5.1,6.2,27385,8751,90.7,6.9,33364,5133,29.3,(X),(X),(X),21.1,(X),(X),(X),27.5,(X),(X),(X)
8600000US12492,12492,ZCTA5 12492,156,37,57262,10583,66.0,15.7,42015,10284,27.6,10.4,5530,4193,44.9,16.8,20113,4277,1.3,1.8,20950,105,3.2,4.5,980,43,57.1,12.5,31319,7651,89,31,72109,11884,15.7,11.8,N,N,40.4,21.3,N,N,37.1,17.1,N,N,0.0,27.9,N,N,6.7,6.8,N,N,0.0,27.9,N,N,348,101,26874,4995,100.0,8.3,26874,4995,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,13.8,14.9,2952,5333,86.2,14.9,30701,3296,42.3,(X),(X),(X),31.5,(X),(X),(X),30.5,(X),(X),(X)
8600000US12493,12493,ZCTA5 12493,119,86,79631,18504,79.8,24.5,88866,4105,20.2,24.5,688,72,20.2,24.5,17138,28690,0.0,22.0,-,**,0.0,22.0,-,**,20.2,24.5,25217,41925,39,41,N,N,25.6,66.6,N,N,0.0,45.6,N,N,74.4,66.6,N,N,0.0,45.6,N,N,0.0,45.6,N,N,0.0,45.6,N,N,313,216,32789,13596,93.6,9.7,34911,14647,1.3,2.1,N,N,0.0,9.1,-,**,0.6,1.4,-,**,0.0,9.1,-,**,3.8,9.3,N,N,0.6,1.5,N,N,6.4,10.0,1700,2441,91.7,10.7,35641,15045,24.4,(X),(X),(X),74.4,(X),(X),(X),36.2,(X),(X),(X)
8600000US12494,12494,ZCTA5 12494,295,93,67453,14465,81.4,13.6,56572,14843,46.8,19.9,3053,2747,51.9,18.9,17005,3704,5.8,9.1,13506,14,0.0,9.7,-,**,31.9,17.6,32080,15095,229,91,76430,15954,14.0,13.5,N,N,29.3,18.8,N,N,31.4,23.4,N,N,19.2,16.7,N,N,0.0,12.3,N,N,6.1,9.7,N,N,662,231,31753,6032,100.0,4.4,31753,6032,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,100.0,4.4,31753,6032,25.1,(X),(X),(X),26.2,(X),(X),(X),18.0,(X),(X),(X)
8600000US12495,12495,ZCTA5 12495,163,62,81568,40454,92.0,8.2,70483,34057,35.0,23.1,8418,7483,31.3,20.8,24355,5545,0.0,16.7,-,**,0.0,16.7,-,**,30.1,25.8,17314,8468,96,50,135348,48307,7.3,13.4,N,N,40.6,33.5,N,N,46.9,31.7,N,N,5.2,9.1,N,N,0.0,26.3,N,N,0.0,26.3,N,N,294,137,45641,23251,94.9,7.8,38903,22056,5.1,7.8,N,N,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,94.9,7.8,38903,22056,14.1,(X),(X),(X),24.0,(X),(X),(X),14.4,(X),(X),(X)
8600000US12496,12496,ZCTA5 12496,676,94,68907,10299,63.3,8.0,63979,12491,19.4,6.1,12485,8806,66.1,8.8,18313,2012,3.0,2.0,8270,1962,1.2,1.1,1625,591,33.3,8.0,34719,5388,424,76,85733,12428,25.0,11.0,N,N,39.4,10.8,N,N,26.4,10.7,N,N,2.8,2.4,N,N,4.5,3.0,N,N,1.9,2.4,N,N,1632,207,30805,4367,98.8,1.3,31090,4425,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,1.2,1.3,N,N,5.2,5.6,51702,26224,93.6,5.8,29943,4211,40.7,(X),(X),(X),47.4,(X),(X),(X),38.4,(X),(X),(X)
8600000US12498,12498,ZCTA5 12498,2333,159,108049,16862,72.1,5.5,102792,17572,45.8,5.2,38913,17936,43.5,6.4,19310,1792,4.9,2.7,4889,1537,0.0,1.3,-,**,21.3,4.8,27203,5752,1264,137,131876,19188,14.8,5.4,N,N,23.3,5.3,N,N,45.3,7.9,N,N,4.3,2.8,N,N,10.7,4.9,N,N,1.7,1.9,N,N,4800,348,52996,8128,90.5,3.4,54829,8917,1.8,1.7,62594,76304,0.4,0.7,N,N,0.8,0.7,37244,24282,0.0,0.6,-,**,1.3,1.6,24013,29637,5.2,2.4,29736,14217,4.4,2.6,17651,9072,87.6,3.8,55896,9367,26.2,(X),(X),(X),29.9,(X),(X),(X),21.5,(X),(X),(X)
8600000US12501,12501,ZCTA5 12501,946,134,100340,31375,86.7,6.7,95322,31904,21.0,7.8,28888,19713,21.1,8.6,18476,2880,5.9,5.2,9105,4960,1.1,1.6,660,21,26.7,9.7,23911,7033,627,101,86837,16479,12.1,8.7,N,N,30.1,13.1,N,N,28.4,12.1,N,N,7.2,7.0,N,N,20.7,10.5,N,N,1.4,2.0,N,N,2710,327,36555,12294,84.2,10.4,39819,13147,5.1,5.6,49120,23562,0.1,0.3,N,N,0.3,0.4,N,N,0.0,1.1,-,**,9.9,10.3,4882,5685,0.3,0.5,N,N,13.9,10.8,18499,19076,83.1,10.5,39924,13351,38.5,(X),(X),(X),39.2,(X),(X),(X),26.3,(X),(X),(X)
8600000US12502,12502,ZCTA5 12502,416,61,77663,9588,80.8,6.0,74403,11342,26.0,7.0,13105,5078,45.0,9.1,18002,2481,3.8,2.8,6794,2562,1.9,2.2,6675,3472,26.7,6.9,19444,6073,311,56,75552,9054,17.7,6.8,46916,10759,25.4,9.7,59820,14425,27.0,8.8,100095,24403,10.0,6.4,70926,23683,19.9,10.4,90060,18349,0.0,9.2,-,**,1114,211,29677,4742,91.9,6.1,30796,5251,5.3,5.4,12402,2979,0.0,2.7,-,**,1.8,2.1,37270,6251,0.0,2.7,-,**,0.0,2.7,-,**,1.0,1.5,4327,2994,0.8,1.0,25567,16276,91.1,6.1,30843,5304,40.6,(X),(X),(X),41.8,(X),(X),(X),24.8,(X),(X),(X)
8600000US12503,12503,ZCTA5 12503,350,54,90629,20794,83.4,5.9,74717,24162,27.4,9.4,38385,14113,37.1,9.0,22467,3107,1.1,1.5,6275,59,3.7,3.3,1408,324,29.1,9.4,30548,8518,270,50,94943,25538,11.9,5.0,N,N,35.2,11.6,N,N,32.6,12.0,N,N,7.4,5.3,N,N,11.9,8.0,N,N,1.1,2.1,N,N,874,151,36962,9322,95.2,3.9,37296,9841,1.6,1.9,28364,1891,0.0,3.4,-,**,1.0,1.5,N,N,0.0,3.4,-,**,1.8,2.7,31588,17351,0.3,0.6,N,N,4.5,4.2,21897,21120,92.6,4.8,37925,10138,48.3,(X),(X),(X),47.0,(X),(X),(X),39.1,(X),(X),(X)
8600000US12504,12504,ZCTA5 12504,17,14,52512,16323,41.2,44.9,68543,18,0.0,69.1,-,**,58.8,44.9,19930,9670,29.4,37.6,7680,35,29.4,37.6,4480,35,29.4,38.7,30560,30,10,10,N,N,100.0,90.1,N,N,0.0,90.1,N,N,0.0,90.1,N,N,0.0,90.1,N,N,0.0,90.1,N,N,0.0,90.1,N,N,1260,124,4864,1207,76.8,6.8,5311,1595,7.9,4.6,1845,1647,0.0,2.3,-,**,5.7,2.8,4535,3104,0.0,2.3,-,**,2.4,2.3,1607,1559,7.2,5.6,4720,2188,9.4,5.7,1479,622,71.1,8.1,5632,1715,0.0,(X),(X),(X),0.0,(X),(X),(X),44.3,(X),(X),(X)
8600000US12507,12507,ZCTA5 12507,42,18,72593,35281,100.0,44.0,45788,35276,52.4,26.3,13423,8886,78.6,23.0,21803,3543,0.0,44.0,-,**,9.5,20.3,-,**,40.5,33.6,6506,7191,26,16,63912,2754,0.0,55.9,N,N,42.3,41.3,N,N,57.7,41.3,N,N,0.0,55.9,N,N,0.0,55.9,N,N,0.0,55.9,N,N,200,87,17151,8900,89.0,15.1,18764,9660,0.0,13.9,-,**,0.0,13.9,-,**,6.0,8.9,N,N,0.0,13.9,-,**,0.0,13.9,-,**,5.0,10.6,N,N,1.5,4.1,N,N,87.5,15.0,19036,9987,38.1,(X),(X),(X),23.1,(X),(X),(X),28.0,(X),(X),(X)
8600000US12508,12508,ZCTA5 12508,7381,360,76329,4407,76.5,2.9,78781,5541,17.7,2.5,8275,3838,33.2,3.0,19865,1504,6.6,2.3,9812,1478,4.4,2.0,4993,2236,20.9,3.0,23269,3454,4370,301,90395,6993,14.1,3.4,47742,10301,30.8,4.6,69361,9222,33.4,4.8,115898,10457,10.8,3.5,82482,11188,8.0,2.8,154097,38288,2.9,1.6,80406,14440,19742,702,30681,1848,68.3,3.7,35989,2492,17.7,3.2,20723,3829,0.6,0.4,25901,6231,1.8,0.8,34529,10136,0.0,0.2,-,**,6.4,2.1,17800,4508,5.3,1.6,10295,4078,19.2,2.9,19961,3068,59.3,3.5,37885,2729,30.3,(X),(X),(X),28.2,(X),(X),(X),26.3,(X),(X),(X)
8600000US12512,12512,ZCTA5 12512,71,55,153446,97473,100.0,33.0,59782,18250,26.8,39.5,159174,12,59.2,42.2,44386,25547,0.0,33.0,-,**,0.0,33.0,-,**,46.5,40.2,38321,26771,42,40,212695,119586,0.0,44.0,-,**,100.0,44.0,212695,119586,0.0,44.0,-,**,0.0,44.0,-,**,0.0,44.0,-,**,0.0,44.0,-,**,129,104,86716,53105,65.9,45.1,114086,50462,34.1,45.1,33843,2576,0.0,20.6,-,**,0.0,20.6,-,**,0.0,20.6,-,**,0.0,20.6,-,**,0.0,20.6,-,**,0.0,20.6,-,**,65.9,45.1,114086,50462,26.8,(X),(X),(X),45.2,(X),(X),(X),30.2,(X),(X),(X)
8600000US12513,12513,ZCTA5 12513,266,102,70653,21734,50.4,23.4,86674,26064,22.9,18.2,1833,1968,68.8,22.5,20062,5896,0.0,10.7,-,**,0.0,10.7,-,**,40.2,21.1,28443,26357,171,86,75021,28219,51.5,30.2,N,N,9.4,15.1,N,N,28.1,28.1,N,N,0.0,16.0,N,N,11.1,17.1,N,N,0.0,16.0,N,N,596,247,32279,8368,100.0,4.9,32279,8368,0.0,4.9,-,**,0.0,4.9,-,**,0.0,4.9,-,**,0.0,4.9,-,**,0.0,4.9,-,**,0.0,4.9,-,**,0.0,4.9,-,**,100.0,4.9,32279,8368,22.9,(X),(X),(X),26.3,(X),(X),(X),18.5,(X),(X),(X)
8600000US12514,12514,ZCTA5 12514,1096,131,108321,15535,86.0,5.0,94359,15394,33.7,8.3,28952,23605,35.0,7.1,23464,3668,0.8,1.3,7344,20,2.3,2.1,3152,3603,26.7,7.8,25514,6082,803,117,111064,16149,7.2,3.8,72762,14211,27.9,8.5,80854,19048,33.1,9.1,142081,34393,9.8,7.1,111238,32135,9.8,4.9,113413,26750,12.1,8.0,116618,40668,3273,486,37363,5961,87.3,8.5,39185,6420,6.0,5.3,29851,8860,0.1,0.3,N,N,0.2,0.4,N,N,0.0,0.9,-,**,5.0,7.4,18440,877,1.3,1.1,26853,26593,5.3,7.4,18166,1238,87.0,8.5,39260,6447,38.8,(X),(X),(X),35.5,(X),(X),(X),28.5,(X),(X),(X)
8600000US12515,12515,ZCTA5 12515,560,116,72163,17230,61.4,14.5,93010,15567,11.6,6.7,2466,3307,37.3,14.6,21099,6180,7.0,8.0,12679,4793,4.3,6.9,2242,8,27.9,13.3,13310,6005,385,97,82965,21742,24.2,15.8,N,N,24.7,17.6,N,N,44.4,19.2,N,N,0.0,7.5,N,N,3.1,5.2,N,N,3.6,5.4,N,N,1284,264,33106,7054,82.2,12.2,32453,8355,10.1,11.4,26819,3141,0.0,2.3,-,**,5.6,6.1,54192,19430,0.0,2.3,-,**,0.0,2.3,-,**,2.1,2.9,N,N,13.7,10.6,18285,8401,74.5,12.1,34646,9168,35.2,(X),(X),(X),43.1,(X),(X),(X),29.7,(X),(X),(X)
8600000US12516,12516,ZCTA5 12516,760,170,88438,30656,82.0,7.5,59184,11862,30.4,9.6,79509,96940,47.9,11.4,14364,2544,0.4,0.6,7800,38,1.4,2.3,691,16,21.1,9.3,31116,9453,585,126,98267,42044,19.0,12.3,N,N,42.9,14.2,N,N,18.6,11.0,N,N,3.9,4.5,N,N,10.3,10.5,N,N,5.3,8.3,N,N,2168,369,32959,12864,98.5,1.4,33299,13069,0.7,1.0,N,N,0.0,1.4,-,**,0.3,0.5,N,N,0.0,1.4,-,**,0.0,1.4,-,**,0.4,0.7,N,N,1.8,2.5,N,N,97.3,2.8,33459,13307,48.4,(X),(X),(X),46.2,(X),(X),(X),39.6,(X),(X),(X)
8600000US12517,12517,ZCTA5 12517,248,90,76498,19219,88.3,12.3,75268,17553,12.9,10.6,753,753,42.3,21.5,16341,4307,3.6,5.9,8011,19,0.0,11.4,-,**,25.8,20.4,10673,5252,189,85,84009,23883,5.8,10.2,N,N,34.4,23.8,N,N,39.7,24.6,N,N,4.2,7.3,N,N,15.9,21.9,N,N,0.0,14.6,N,N,631,289,30968,9116,91.4,13.5,29877,9542,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,8.6,13.5,N,N,0.0,4.6,-,**,91.4,13.5,29877,9542,29.4,(X),(X),(X),21.2,(X),(X),(X),19.3,(X),(X),(X)
8600000US12518,12518,ZCTA5 12518,2302,192,99184,8976,74.1,4.4,103972,10604,23.3,6.1,18067,12347,36.4,5.3,21621,3021,4.4,2.8,8528,1752,0.5,0.7,809,16,26.1,4.7,29381,5702,1518,154,115141,11299,18.4,6.1,N,N,24.2,6.5,N,N,40.4,6.9,N,N,9.2,6.5,N,N,7.2,3.2,N,N,0.5,0.8,N,N,5889,506,39300,3903,96.3,1.4,39502,4044,0.0,0.1,N,N,0.0,0.5,-,**,1.4,0.9,60993,38688,0.0,0.5,-,**,0.2,0.3,N,N,2.0,1.3,18688,8025,12.2,6.0,20919,6780,85.0,6.2,41927,4311,35.6,(X),(X),(X),31.8,(X),(X),(X),26.6,(X),(X),(X)
8600000US12520,12520,ZCTA5 12520,1204,88,121028,15739,85.9,5.3,109461,18074,38.0,6.7,13537,7323,28.5,5.5,22081,2612,1.7,1.4,19781,10334,0.7,0.9,4988,22,26.7,5.8,46013,7194,839,71,142858,23153,7.5,3.5,N,N,27.5,7.7,N,N,45.1,8.2,N,N,11.0,5.1,N,N,8.1,3.9,N,N,0.8,1.4,N,N,3042,50,48372,6177,92.9,3.4,50321,6636,0.8,1.3,N,N,0.0,1.0,-,**,1.4,1.3,25010,18466,0.0,1.0,-,**,1.3,1.2,31974,25970,3.6,2.3,14924,13434,4.9,4.0,26586,10711,89.3,5.2,51342,6554,42.0,(X),(X),(X),45.5,(X),(X),(X),34.0,(X),(X),(X)
8600000US12521,12521,ZCTA5 12521,521,125,79567,11238,78.5,8.4,72552,15229,26.3,9.9,8083,6356,40.3,10.9,21160,3287,0.8,1.3,4850,67,4.8,4.9,8776,497,25.3,9.3,34058,12772,441,123,79727,12324,17.9,8.5,N,N,42.9,13.0,N,N,15.9,8.7,N,N,9.3,6.1,N,N,10.2,9.8,N,N,3.9,4.1,N,N,1470,450,29457,7238,98.6,1.2,29416,7294,0.1,0.2,N,N,0.0,2.0,-,**,0.5,0.7,N,N,0.0,2.0,-,**,0.0,2.0,-,**,0.7,0.9,42955,32438,1.7,1.5,120192,93757,96.9,2.0,27823,6761,38.0,(X),(X),(X),39.9,(X),(X),(X),24.0,(X),(X),(X)
8600000US12522,12522,ZCTA5 12522,2120,211,67076,8900,74.3,6.9,67887,8671,22.6,6.5,13481,15582,35.0,7.3,18567,3189,5.5,3.2,8339,3271,3.3,2.6,4957,4043,28.2,5.3,20242,3882,1347,189,80073,11567,17.7,6.4,41253,11185,38.5,9.1,69447,20751,25.2,7.9,99831,15724,7.9,5.5,92562,20920,10.6,5.8,126923,42020,0.0,2.2,-,**,5159,561,28254,3335,93.7,3.8,28097,3514,0.4,0.5,103140,56317,0.0,0.6,-,**,2.7,2.8,44901,18243,0.0,0.6,-,**,2.7,3.0,12004,3223,0.5,0.7,N,N,7.5,4.6,16473,6151,88.9,5.4,28593,3711,35.5,(X),(X),(X),34.7,(X),(X),(X),28.5,(X),(X),(X)
8600000US12523,12523,ZCTA5 12523,679,94,80246,13952,87.0,5.0,67478,7783,25.2,7.4,43054,38457,28.3,7.7,20102,2101,4.4,3.5,5850,1603,3.8,5.4,4715,258,17.2,5.5,15303,3727,451,75,91661,18490,13.1,6.1,N,N,37.0,12.1,N,N,22.8,9.2,N,N,14.9,8.3,N,N,10.2,6.6,N,N,2.0,3.0,N,N,1725,240,32208,5370,97.9,1.6,32720,5494,0.1,0.3,N,N,0.0,1.7,-,**,0.2,0.3,N,N,0.0,1.7,-,**,0.0,1.7,-,**,1.8,1.4,9397,10621,3.5,1.9,22843,10976,94.4,2.5,33090,5693,39.6,(X),(X),(X),35.7,(X),(X),(X),31.2,(X),(X),(X)
8600000US12524,12524,ZCTA5 12524,5989,295,88400,4440,76.6,2.8,94272,5519,26.7,3.4,4366,1134,34.6,3.1,19422,1211,4.1,2.0,10999,3298,1.2,0.9,6161,3104,23.5,2.8,26482,3094,3667,243,104875,5948,14.9,3.0,60747,7921,28.0,4.7,82463,10742,30.1,4.5,122192,10224,7.1,2.6,118443,19728,15.6,3.7,147447,21028,4.3,1.9,105970,28807,15984,736,34721,1987,77.9,2.7,37053,2276,9.1,2.2,25864,6463,0.3,0.2,31739,13593,6.9,1.7,34738,6570,0.0,0.2,-,**,3.3,1.5,17707,5861,2.6,1.4,17550,6584,9.7,1.9,24854,5771,73.5,2.8,37257,2367,27.3,(X),(X),(X),30.7,(X),(X),(X),25.8,(X),(X),(X)
8600000US12525,12525,ZCTA5 12525,1075,158,91088,16459,82.2,8.4,91811,18892,35.5,11.1,10501,6174,21.8,7.5,19192,3038,1.0,1.7,14991,16,2.4,3.1,2231,2900,18.6,7.2,33929,9599,733,140,97128,13498,10.1,6.3,N,N,24.3,13.5,N,N,46.5,12.0,N,N,8.5,7.9,N,N,9.5,6.9,N,N,1.1,2.0,N,N,2882,424,34253,5805,95.6,3.8,35528,6157,1.1,1.7,-,**,0.0,1.0,-,**,1.0,1.6,N,N,0.0,1.0,-,**,0.5,0.8,N,N,1.8,1.8,N,N,3.4,2.7,4982,4187,94.6,3.7,35818,6263,31.5,(X),(X),(X),35.6,(X),(X),(X),28.5,(X),(X),(X)
8600000US12526,12526,ZCTA5 12526,1477,113,80504,7192,77.7,3.5,80255,9107,26.0,4.6,18317,5938,40.5,4.2,17879,1958,0.7,0.6,11040,6070,3.6,2.4,4670,3584,20.4,4.1,19539,3585,1003,96,85490,7824,10.4,3.6,45704,9815,29.6,6.4,68413,10285,44.1,7.0,100907,13897,7.8,3.1,68610,7404,6.0,3.0,145752,28464,2.2,1.7,89877,16709,3763,363,32080,2955,93.6,2.2,32751,3090,0.6,0.5,27614,28763,0.0,0.1,N,N,1.5,0.9,17636,15734,0.0,0.8,-,**,0.5,0.5,25595,26495,3.8,2.0,22144,8240,6.1,3.7,33525,8740,88.9,3.9,32651,3233,34.5,(X),(X),(X),30.5,(X),(X),(X),25.1,(X),(X),(X)
8600000US12527,12527,ZCTA5 12527,37,26,142800,17340,100.0,46.8,135103,27788,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,37,26,142800,17340,0.0,46.8,N,N,0.0,46.8,N,N,62.2,52.1,N,N,37.8,52.1,N,N,0.0,46.8,N,N,0.0,46.8,N,N,134,95,38496,10217,65.7,47.8,42207,11237,34.3,47.8,N,N,0.0,19.9,-,**,0.0,19.9,-,**,0.0,19.9,-,**,0.0,19.9,-,**,0.0,19.9,-,**,0.0,19.9,-,**,65.7,47.8,42207,11237,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US12528,12528,ZCTA5 12528,5139,283,78948,5246,83.7,3.6,79209,5973,22.2,4.0,5914,1554,28.5,3.6,17245,1563,3.5,1.6,9047,1776,4.1,2.3,6099,3408,17.8,3.4,25871,4583,3380,231,90980,7881,8.1,3.2,45521,15364,37.9,6.2,62345,14092,34.8,6.4,125916,9649,8.7,3.3,76767,20424,8.7,3.1,127857,20597,1.9,1.7,114408,33202,13066,561,32128,2324,89.1,3.3,33635,2619,5.2,2.5,21043,7345,0.0,0.1,N,N,1.7,1.0,18269,11254,0.0,0.2,-,**,0.6,0.6,10212,5940,3.4,2.1,20620,10237,8.6,3.2,13258,5553,82.0,3.9,35238,2507,24.7,(X),(X),(X),27.5,(X),(X),(X),23.2,(X),(X),(X)
8600000US12529,12529,ZCTA5 12529,950,141,98205,19213,82.7,5.6,83564,20004,30.4,8.4,29019,14626,38.3,8.5,22679,3198,1.8,1.4,17241,8182,0.4,0.8,150,53,26.2,8.5,36301,9296,627,132,116649,28251,17.4,6.7,101117,29326,34.3,12.4,118417,72548,31.9,11.1,128934,44742,5.9,5.5,75027,32383,5.9,3.7,106178,24351,4.6,3.1,143666,50854,2515,402,39741,8367,93.1,6.3,41133,9222,5.2,6.2,18002,3270,0.0,1.2,-,**,0.2,0.3,N,N,0.0,1.2,-,**,0.7,0.8,N,N,0.7,0.8,N,N,4.6,2.8,33812,12120,89.3,6.7,41543,9752,25.4,(X),(X),(X),28.7,(X),(X),(X),19.1,(X),(X),(X)
8600000US12530,12530,ZCTA5 12530,51,71,N,N,0.0,39.9,N,N,9.8,31.9,N,N,100.0,39.9,N,N,90.2,31.9,N,N,0.0,39.9,N,N,0.0,39.9,N,N,5,8,N,N,100.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,55,72,14631,2713,83.6,46.8,N,N,0.0,38.4,-,**,16.4,46.8,N,N,0.0,38.4,-,**,0.0,38.4,-,**,0.0,38.4,-,**,0.0,38.4,-,**,0.0,38.4,-,**,83.6,46.8,N,N,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US12531,12531,ZCTA5 12531,1182,143,113732,19335,86.0,6.6,103106,15997,20.5,7.8,59793,78871,23.9,7.5,24795,4311,0.8,1.2,29533,13,1.4,1.6,5881,802,15.9,7.0,30044,7062,892,121,137186,22748,7.8,5.6,N,N,27.5,7.4,N,N,30.6,9.3,N,N,8.4,4.2,N,N,24.7,10.2,N,N,1.0,1.6,N,N,3492,538,39539,7754,92.4,4.4,39397,8341,1.6,1.4,19443,7387,0.0,0.9,-,**,1.5,1.5,39520,43273,0.0,0.9,-,**,2.6,2.3,58157,3799,1.9,1.9,38197,40114,3.9,2.7,54358,13901,91.2,4.6,39221,8384,37.9,(X),(X),(X),38.8,(X),(X),(X),34.9,(X),(X),(X)
